"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode"
"K9W47","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,19.07,1,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"C",FALSE,14.404,1,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.741,2,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"FZ",FALSE,12.187,2,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,28.148,1,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"E",FALSE,14.686,1,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"B",FALSE,22.745,1,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which shift(s) start at 12pm?",11,"B",FALSE,6.516,1,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,4.872,1,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"BX",FALSE,19.053,2,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Which shift(s) end at 3pm?",14,"BX",FALSE,15.077,2,"Orth-Grid","online-replication"
"K9W47","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"BF",FALSE,23.674,2,"Orth-Grid","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) start at 11 am?",1,"C",FALSE,47.714,1,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) start at the same time as D?",2,"KD",FALSE,18.889,2,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) begin when C ends?",3,"UE",FALSE,18.132,2,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) end at 4 pm?",4,"B",FALSE,13.673,1,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,41.094,1,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,5.157,2,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"FZ",FALSE,68.018,2,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"",FALSE,47.588,0,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"",FALSE,23.276,0,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) end at the same time as F?",10,"N",FALSE,38.9,1,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,8.18,2,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) start at the same time as F?",12,"EZ",FALSE,7.396,2,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which 2 shifts end when Z begins?",13,"FNZ",FALSE,34.415,3,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,33.319,1,"Tri-Sparse","online-replication"
"2WLTY","113","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KO",FALSE,38.847,2,"Tri-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,9.295,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,13.773,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,15.294,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,54.377,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"H",FALSE,44.695,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,7.354,2,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,17.819,2,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,24.014,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,22.562,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,13.463,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,8.013,2,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,4.682,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,28.406,2,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,31.426,1,"Orth-Sparse","online-replication"
"1TMX1","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,35.846,2,"Orth-Sparse","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,13.843,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,6.284,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,9.973,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,7.209,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"K",FALSE,17.961,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,6.305,2,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,47.963,2,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,21.345,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,19.628,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,45.787,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,8.929,2,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,4.684,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,16.142,2,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,8.11,1,"Orth-Grid","online-replication"
"OLL5S","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E",FALSE,16.571,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,15.227,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,15.895,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,105.033,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"DE",FALSE,37.847,2,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,80.831,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,11.114,2,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"JM",FALSE,97.63,2,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"EI",FALSE,124.291,2,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,12.714,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"B",FALSE,94.662,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,11.58,2,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,8.797,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"",FALSE,75.087,0,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,38.669,1,"Orth-Grid","online-replication"
"L2T50","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,95.214,2,"Orth-Grid","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,29.63,1,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,9.85,1,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,27.484,1,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"DUE",FALSE,77.759,3,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"IU",FALSE,205.816,2,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,11.978,2,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,19.52,2,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,66.893,1,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,52.304,1,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,66.336,1,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,36.51,2,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,8.447,1,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,22.819,2,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,29.169,1,"Orth-Sparse","online-replication"
"UNEBA","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,33.699,2,"Orth-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,26.831,1,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) start at the same time as D?",2,"JE",FALSE,17.422,2,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) begin when C ends?",3,"JH",FALSE,25.93,2,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,44.471,1,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F",FALSE,55.332,1,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,38.031,2,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,20.064,2,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,68.155,1,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,31.416,1,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) end at the same time as F?",10,"",FALSE,51.689,0,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,11.13,2,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,5.916,1,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,20.979,2,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,25.817,1,"Tri-Sparse","online-replication"
"DHOKS","113","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"AG",FALSE,42.277,2,"Tri-Sparse","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,6.856,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"",FALSE,6.858,0,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,17.728,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,24.044,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,74.56,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,9.016,2,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,45.203,2,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,19.861,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,23.23,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,27.672,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,6.967,2,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,3.801,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,13.768,2,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,22.453,1,"Orth-Grid","online-replication"
"UEYMX","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,24.635,2,"Orth-Grid","online-replication"
"L3705","114","winter22","asynch","Which shift(s) start at 11 am?",1,"CF",FALSE,38.552,2,"Orth-Sparse","online-replication"
"L3705","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"AK",FALSE,16.364,2,"Orth-Sparse","online-replication"
"L3705","114","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,34.847,1,"Orth-Sparse","online-replication"
"L3705","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,9.022,1,"Orth-Sparse","online-replication"
"L3705","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,36.822,1,"Orth-Sparse","online-replication"
