"subject","mode","pretty_condition","question","score"
"HF78R","asynch","impasse",5,3
"HF78R","asynch","impasse",6,3
"HF78R","asynch","impasse",7,4
"HF78R","asynch","impasse",8,4
"HF78R","asynch","impasse",9,5
"HF78R","asynch","impasse",10,6
"HF78R","asynch","impasse",11,6
"HF78R","asynch","impasse",12,6
"HF78R","asynch","impasse",13,6
"JMZMZ","asynch","impasse",1,0
"JMZMZ","asynch","impasse",2,0
"JMZMZ","asynch","impasse",3,0
"JMZMZ","asynch","impasse",4,0
"JMZMZ","asynch","impasse",5,0
"JMZMZ","asynch","impasse",6,0
"JMZMZ","asynch","impasse",7,0
"JMZMZ","asynch","impasse",8,0
"JMZMZ","asynch","impasse",9,0
"JMZMZ","asynch","impasse",10,0
"JMZMZ","asynch","impasse",11,0
"JMZMZ","asynch","impasse",12,0
"JMZMZ","asynch","impasse",13,0
"H0HHM","asynch","impasse",1,1
"H0HHM","asynch","impasse",2,2
"H0HHM","asynch","impasse",3,3
"H0HHM","asynch","impasse",4,4
"H0HHM","asynch","impasse",5,5
"H0HHM","asynch","impasse",6,6
"H0HHM","asynch","impasse",7,7
"H0HHM","asynch","impasse",8,8
"H0HHM","asynch","impasse",9,9
"H0HHM","asynch","impasse",10,10
"H0HHM","asynch","impasse",11,11
"H0HHM","asynch","impasse",12,12
"H0HHM","asynch","impasse",13,13
"2KS3T","asynch","impasse",1,0
"2KS3T","asynch","impasse",2,0
"2KS3T","asynch","impasse",3,0
"2KS3T","asynch","impasse",4,0
"2KS3T","asynch","impasse",5,1
"2KS3T","asynch","impasse",6,1
"2KS3T","asynch","impasse",7,1
"2KS3T","asynch","impasse",8,1
"2KS3T","asynch","impasse",9,1
"2KS3T","asynch","impasse",10,1
"2KS3T","asynch","impasse",11,1
"2KS3T","asynch","impasse",12,1
"2KS3T","asynch","impasse",13,1
"1HLEP","asynch","impasse",1,0
"1HLEP","asynch","impasse",2,0
"1HLEP","asynch","impasse",3,0
"1HLEP","asynch","impasse",4,0
"1HLEP","asynch","impasse",5,0
"1HLEP","asynch","impasse",6,0
"1HLEP","asynch","impasse",7,0
"1HLEP","asynch","impasse",8,0
"1HLEP","asynch","impasse",9,0
"1HLEP","asynch","impasse",10,0
"1HLEP","asynch","impasse",11,0
"1HLEP","asynch","impasse",12,0
"1HLEP","asynch","impasse",13,0
"EBSJV","asynch","control",1,0
"EBSJV","asynch","control",2,0
"EBSJV","asynch","control",3,0
"EBSJV","asynch","control",4,0
"EBSJV","asynch","control",5,0
"EBSJV","asynch","control",6,0
"EBSJV","asynch","control",7,0
"EBSJV","asynch","control",8,0
"EBSJV","asynch","control",9,0
"EBSJV","asynch","control",10,0
"EBSJV","asynch","control",11,0
"EBSJV","asynch","control",12,0
"EBSJV","asynch","control",13,0
"QWPKO","asynch","impasse",1,1
"QWPKO","asynch","impasse",2,2
"QWPKO","asynch","impasse",3,2
"QWPKO","asynch","impasse",4,3
"QWPKO","asynch","impasse",5,4
"QWPKO","asynch","impasse",6,4
"QWPKO","asynch","impasse",7,5
"QWPKO","asynch","impasse",8,6
"QWPKO","asynch","impasse",9,7
"QWPKO","asynch","impasse",10,8
"QWPKO","asynch","impasse",11,9
"QWPKO","asynch","impasse",12,10
"QWPKO","asynch","impasse",13,11
"NEK50","asynch","control",1,0
"NEK50","asynch","control",2,0
"NEK50","asynch","control",3,0
"NEK50","asynch","control",4,0
"NEK50","asynch","control",5,0
"NEK50","asynch","control",6,0
"NEK50","asynch","control",7,0
"NEK50","asynch","control",8,0
"NEK50","asynch","control",9,0
"NEK50","asynch","control",10,0
"NEK50","asynch","control",11,0
"NEK50","asynch","control",12,0
"NEK50","asynch","control",13,0
"43L8M","asynch","impasse",1,0
"43L8M","asynch","impasse",2,0
"43L8M","asynch","impasse",3,0
"43L8M","asynch","impasse",4,1
"43L8M","asynch","impasse",5,2
"43L8M","asynch","impasse",6,3
"43L8M","asynch","impasse",7,4
"43L8M","asynch","impasse",8,5
"43L8M","asynch","impasse",9,6
"43L8M","asynch","impasse",10,7
"43L8M","asynch","impasse",11,8
"43L8M","asynch","impasse",12,9
"43L8M","asynch","impasse",13,10
"23WXV","asynch","impasse",1,1
"23WXV","asynch","impasse",2,2
"23WXV","asynch","impasse",3,3
"23WXV","asynch","impasse",4,4
"23WXV","asynch","impasse",5,5
"23WXV","asynch","impasse",6,6
"23WXV","asynch","impasse",7,6
"23WXV","asynch","impasse",8,7
"23WXV","asynch","impasse",9,8
"23WXV","asynch","impasse",10,9
"23WXV","asynch","impasse",11,10
"23WXV","asynch","impasse",12,10
"23WXV","asynch","impasse",13,11
"34FAZ","asynch","impasse",1,0
"34FAZ","asynch","impasse",2,0
"34FAZ","asynch","impasse",3,0
"34FAZ","asynch","impasse",4,0
"34FAZ","asynch","impasse",5,0
"34FAZ","asynch","impasse",6,0
"34FAZ","asynch","impasse",7,0
"34FAZ","asynch","impasse",8,0
"34FAZ","asynch","impasse",9,0
"34FAZ","asynch","impasse",10,0
"34FAZ","asynch","impasse",11,0
"34FAZ","asynch","impasse",12,0
"34FAZ","asynch","impasse",13,0
"JHTYA","asynch","control",1,0
"JHTYA","asynch","control",2,0
"JHTYA","asynch","control",3,0
"JHTYA","asynch","control",4,0
"JHTYA","asynch","control",5,1
"JHTYA","asynch","control",6,1
"JHTYA","asynch","control",7,1
"JHTYA","asynch","control",8,1
"JHTYA","asynch","control",9,1
"JHTYA","asynch","control",10,1
"JHTYA","asynch","control",11,1
"JHTYA","asynch","control",12,2
"JHTYA","asynch","control",13,2
"853JQ","asynch","control",1,0
"853JQ","asynch","control",2,0
"853JQ","asynch","control",3,0
"853JQ","asynch","control",4,0
"853JQ","asynch","control",5,0
"853JQ","asynch","control",6,0
"853JQ","asynch","control",7,0
"853JQ","asynch","control",8,0
"853JQ","asynch","control",9,0
"853JQ","asynch","control",10,0
"853JQ","asynch","control",11,0
"853JQ","asynch","control",12,0
"853JQ","asynch","control",13,0
"A3QHP","asynch","control",1,0
"A3QHP","asynch","control",2,0
"A3QHP","asynch","control",3,0
"A3QHP","asynch","control",4,0
