"subject","condition","pretty_condition","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","pretty_mode","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"U9386","113","Tri-Isosceles","winter22","asynch","Female",18,"English","First","USA","I tried my best on each question","4","3","2","","no",13.53355,"1","chrome","1440","789","online-replication",1.16907259407259,9.78365384615385,-0.741273432449903,0,0,0,1,-9.5,0.0769230769230769,10.1562166666667,46.8748461538461,8.002,107.49,1,10,0,0,2,0,1,1,0,-1,"Orthogonal",22.745,0,-0.5,"?",107.49,0,"Orthogonal",19.837,0,"Orthogonal",57.054,0,-4.5,4.7872,1,-5,5.36901666666667
"UESF5","11311112","Tri-Equilateral","summer22","asynch","Male",32,"English",NA,"United States","I tried my best on each question","5","5","4","","",10.7419333333333,"1","chrome","1920","1057","online-replication",0.506082397994163,4.928081232493,3.04650129282482,0,0,1,2,-3.5,0.153846153846154,5.00041666666667,23.0788461538462,10.184,108.932,2,6,3,0,2,3,2,0,0,-1,"Orthogonal",12.982,0,-1,"Orthogonal",12.246,0,"Orthogonal",18.665,0,"Orthogonal",12.308,0,-2,1.55998333333333,2,-1.5,3.44043333333333
"UGDSU","113","Tri-Isosceles","summer22","asynch","Male",35,"English",NA,"USA","I tried my best on each question","4","4","3","There was little to no instructions at the beginning, so there was an initial period of 'figuring out' what the graph was depicting. I had a few 'aha' moments along the way and soon got the hang of what was being displayed and conveyed. ","No",20.5135,"2","chrome","2048","1002","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,9.80273333333333,45.2433846153846,7.937,133.705,13,0,0,0,0,0,0,0,1,1,"Triangular",39.029,1,1,"Triangular",133.705,1,"Triangular",22.615,1,"Triangular",55.716,5,5,4.40543333333333,8,8,5.3973
"UGHBL","113","Tri-Isosceles","summer22","asynch","Female",19,"Mandarin","First","us","I tried my best on most questions","5","2","3","","",5.05316666666667,"1.5","chrome","1440","796","online-replication",2.166829004329,3.30724789915966,5.51008672699849,0,0,2,2,-1,0.153846153846154,2.93383333333333,13.5407692307692,3.17,22.881,2,4,4,0,3,4,2,1,1,1,"Triangular",10.843,0,-1,"Orthogonal",22.881,0,"Orthogonal",15.433,0,"?",3.17,1,1.5,1.3736,1,-2.5,1.56023333333333
"UQWX4","111","Orth-Isosceles","spring18","lab-synch","Male",23,"English","Other","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",12.8825333333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.43566666666667,38.9338461538462,10.8,80.404,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",42.677,0,-1,"Orthogonal",80.404,0,"Orthogonal",16.188,0,"Orthogonal",57.366,0,-5,4.28295,0,-8,4.15271666666667
"URF3W","113","Tri-Isosceles","winter22","asynch","Male",20,"English","Third","United States","I tried my best on each question","2","4","4","I may have performed a similar study last year, with the same graphs ","",8.93021666666667,"2","chrome","1855","977","online-replication",11.8333333333333,-0.640508511096746,8.08974358974359,0,0,12,12,12.5,0.923076923076923,3.49001666666667,16.1077692307692,4.514,73.422,12,0,1,0,0,1,0,0,1,1,"Triangular",24.42,1,1,"Triangular",12.963,1,"Triangular",25.122,1,"Triangular",9.499,4,4.5,1.16973333333333,8,8,2.32028333333333
"UX4QZ","111","Orth-Isosceles","spring18","lab-synch","Male",23,"English","Fifth","united states","NULL","NULL","NULL","NULL","NULL","NULL",14.4078833333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,11.9411764705882,-0.146250808015514,0,0,0,0,-12.5,0,8.4188,38.856,9.86,88.691,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",48.803,0,-1,"Orthogonal",55.391,0,"Orthogonal",15.71,0,"Orthogonal",80.9,0,-5,3.15276666666667,0,-7.5,5.26603333333333
"UZ4K6","11111112","Orth-Equilateral","summer22","asynch","Male",33,"English",NA,"United States","I tried my best on each question","3","5","5","Nothing in particular. I gave the task my best effort.","None.",20.7833333333333,"2.5","chrome","1360","768","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,12.2770666666667,56.6633846153846,8.592,234.351,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",20.311,0,-1,"Orthogonal",87.998,0,"Orthogonal",25.677,0,"Orthogonal",46.27,0,-5,4.1466,0,-8,8.13046666666667
"V0KWD","113","Tri-Isosceles","summer22","asynch","Female",38,"English",NA,"USA","I tried my best on each question","3","2","3","N/A","NO.",36.7155333333333,"2","chrome","1920","973","online-replication",7.30868298368298,1.28348416289593,5.7353021978022,0,0,6,6,4.5,0.461538461538462,27.25185,125.777769230769,12.405,297.972,6,2,3,0,2,3,2,0,0,-1,"Orthogonal",13.985,0,0.5,"Tversky",210.68,1,"Triangular",41.562,0,"Tversky",107.308,2,2,11.6748,4,2.5,15.57705
"V82NP","11311112","Tri-Equilateral","summer22","asynch","Female",22,"English",NA,"USA","I tried my best on each question","3","4","4","","",6.63628333333333,"1","chrome","1366","768","online-replication",10.9285714285714,-0.540508511096746,8.16666666666667,0,0,11,11,11,0.846153846153846,4.18628333333333,19.3213076923077,6.276,64.451,11,0,1,0,1,1,1,0,1,1,"Triangular",20.515,0,-0.5,"?",64.451,1,"Triangular",29.763,1,"Triangular",12.441,3,3,2.00285,8,8,2.18343333333333
"VJNWA","111","Orth-Isosceles","spring18","lab-synch","Female",19,"English","Second","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",12.1170166666667,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.35938333333333,33.9663846153846,9.291,91.776,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",23.437,0,-1,"Orthogonal",91.776,0,"Orthogonal",25.454,0,"Orthogonal",47.359,0,-5,2.81768333333333,0,-8,4.5417
"VO1X9","11311112","Tri-Equilateral","summer22","asynch","Male",47,"English",NA,"USA","I tried my best on each question","4","4","5","I enjoyed it way more than I expected to when I first saw the diagram. It was surprisingly fun to figure out. ","I have OCD, but I don't believe it affected my performance on the task. ",7.90748333333333,"1","chrome","1440","788","online-replication",0.626753393665158,6.55175339366516,0.817334626158156,0,0,1,1,-7.5,0.0769230769230769,4.53223333333333,20.918,4.957,64.229,1,7,1,0,4,1,4,0,0,-1,"Orthogonal",10.792,0,-0.5,"?",63.198,0,"Orthogonal",14.711,0,"Orthogonal",64.229,1,-1,1.73463333333333,0,-6.5,2.7976
"VULTG","11111112","Orth-Equilateral","summer22","asynch","Other-Not Listed",22,"English",NA,"United States","I tried my best on each question","2","4","3","","",9.91666666666667,"1","chrome","1440","820","online-replication",-0.514750935339171,12.4375,-0.146250808015514,0,0,0,0,-13,0,7.29771666666667,33.6817692307692,10.007,71.123,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",21.341,0,-1,"Orthogonal",71.123,0,"Orthogonal",19.473,0,"Orthogonal",70.355,0,-5,3.00698333333333,0,-8,4.29073333333333
"VXAHZ","113","Tri-Isosceles","spring18","lab-synch","Male",24,"Other","Third","Finland","NULL","NULL","NULL","NULL","NULL","NULL",10.948,"NULL","NULL","NULL","NULL","laboratory",-0.581417602005837,11.8571428571429,-0.146250808015514,0,0,0,0,-12.5,0,7.09856666666667,32.7626153846154,7.345,76.826,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",23.53,0,-1,"Orthogonal",76.826,0,"Orthogonal",19.503,0,"Orthogonal",47.879,0,-5,3.16981666666667,0,-7.5,3.92875
"W7EBS","111","Orth-Isosceles","spring18","lab-synch","Female",19,"Mandarin or Cantonese","First","China","NULL","NULL","NULL","NULL","NULL","NULL",12.8092333333333,"NULL","NULL","NULL","NULL","laboratory",11.7230769230769,0.399967679379444,7.01831501831502,0,0,11,11,10.5,0.846153846153846,5.96423333333333,27.5272307692308,6.769,70.472,11,1,1,0,0,1,0,0,0,-1,"Orthogonal",30.41,1,1,"Triangular",54.54,1,"Triangular",28.062,1,"Triangular",20.437,4,3,3.58001666666667,7,7.5,2.38421666666667
"W8HY1","11311112","Tri-Equilateral","summer22","asynch","Male",19,"English",NA,"United States","I tried my best on each question","5","2","5","That was probably the most confusing work schedule I have ever seen.","ADD",9.68988333333333,"2","chrome","1920","937","online-replication",-0.365018315018315,9.9375,-0.587427278603749,0,0,0,0,-10.5,0,6.42473333333333,29.6526153846154,4.353,78.392,0,10,0,0,3,0,1,2,0,-1,"Orthogonal",46.476,0,0,"blank",29.182,0,"Orthogonal",9.004,0,"Orthogonal",78.392,0,-4,2.65393333333333,0,-6.5,3.7708
"WA4UC","113","Tri-Isosceles","winter22","asynch","Female",22,"English","Fourth","United States","I tried my best on each question","2","4","3","","N/A",21.0459666666667,"1","chrome","1367","695","online-replication",-0.586179506767742,11.9166666666667,0.859243697478992,0,0,0,0,-11.5,0,15.55715,71.8022307692308,14.421,240.319,0,12,1,0,0,1,0,0,0,-1,"Orthogonal",33.757,0,-1,"Orthogonal",194.425,0,"Orthogonal",31.55,0,"Orthogonal",95.71,0,-3.5,6.59098333333333,0,-8,8.96616666666667
"WBR05","113","Tri-Isosceles","spring18","lab-synch","Female",19,"English","Second","united states","NULL","NULL","NULL","NULL","NULL","NULL",12.7254166666667,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,9.11971666666667,42.091,10.303,149.096,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",21.399,0,-1,"Orthogonal",149.096,0,"Orthogonal",25.542,0,"Orthogonal",53.123,0,-5,5.09863333333333,0,-8,4.02108333333333
"WDBTE","113","Tri-Isosceles","winter22","asynch","Female",19,"Spanish","Second","United States","I tried my best on each question","3","3","5","","",8.91781666666667,"1.5","chrome","1440","821","online-replication",9.63782051282051,-0.057175177763413,6.62545787545788,0,0,10,10,9,0.769230769230769,5.47981666666667,25.2914615384615,9.951,67.325,10,1,1,0,1,1,1,0,0,-0.5,"?",26.579,1,1,"Triangular",21.523,0,"Orthogonal",33.083,1,"Triangular",17.214,3,3,1.87768333333333,7,6,3.60213333333333
"WDQ37","11311112","Tri-Equilateral","summer22","asynch","Other-Not Listed",21,"English",NA,"united states","I tried my best on each question","4","3","2","","no",18.3538833333333,"1","chrome","1434","720","online-replication",0.504729584141349,11.9230769230769,-0.794602456367162,0,0,1,1,-11,0.0769230769230769,14.6306,67.5258461538462,11.677,209.014,1,12,0,0,0,0,0,0,0,-1,"Orthogonal",21.063,1,1,"Triangular",209.014,0,"Orthogonal",26.288,0,"Orthogonal",173.941,1,-3,7.07216666666667,0,-8,7.55843333333333
"WFH24","11311112","Tri-Equilateral","summer22","asynch","Male",29,"English",NA,"USA","I tried my best on each question","4","3","3","","",23.78465,"3","chrome","1536","754","online-replication",0.445906054729584,9.13092006033182,-0.853425985778927,0,0,1,1,-10,0.0769230769230769,18.4114166666667,84.9757692307692,12.461,318.051,1,10,0,0,2,0,2,0,0,-1,"Orthogonal",21.432,1,1,"Triangular",49.965,0,"Orthogonal",26.656,0,"Orthogonal",130.237,1,-2.5,2.58366666666667,0,-7.5,15.82775
"WGD06","11311112","Tri-Equilateral","summer22","asynch","Male",21,"English",NA,"United States","I tried my best on each question","4","4","5","","No",22.834,"1","chrome","1366","695","online-replication",0.535844302756067,3.77556291747468,2.94233462615816,0,0,1,1,-4,0.0769230769230769,11.6851,53.9312307692308,5.927,200.576,1,4,3,0,5,3,5,0,0,-1,"Orthogonal",33.064,0,0.5,"Tversky",62.517,0,"Tversky",200.576,0,"?",24.873,1,0,2.86188333333333,0,-4,8.82321666666667
"WKBNA","111","Orth-Isosceles","spring18","lab-synch","Female",19,"English","Second","United States","NULL","NULL","NULL","NULL","NULL","NULL",14.2046333333333,"NULL","NULL","NULL","NULL","laboratory",12,-0.469079939668175,8.08974358974359,0,0,12,12,12,0.923076923076923,6.05766666666667,27.9584615384615,10.862,85.601,12,0,0,0,1,0,0,1,1,1,"Triangular",74.261,1,1,"Triangular",22.755,1,"Triangular",28.424,1,"Triangular",14.926,5,5,2.50033333333333,7,7,3.55733333333333
"WLDKB","113","Tri-Isosceles","spring18","lab-synch","Male",18,"English","Second","United States","NULL","NULL","NULL","NULL","NULL","NULL",13.9127666666667,"NULL","NULL","NULL","NULL","laboratory",0.121396250808016,7.61190476190476,0.430672268907563,0,1,0,0,-8,0,8.5728,39.5667692307692,13.263,97.963,0,7,1,0,5,1,3,2,0,0.5,"Tversky",61.75,0,0,"blank",46.501,0,"Orthogonal",30.47,0,"Orthogonal",36.372,0,-1,3.54135,0,-7,5.03145
"WVFVS","113","Tri-Isosceles","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on each question","4","5","5","N/A","I have ADHD.",6.64438333333333,"1","chrome","1440","789","online-replication",12.8397435897436,-0.707175177763413,8.58974358974359,0,0,11,11,12,0.846153846153846,3.72753333333333,17.204,7.412,36.757,11,0,2,0,0,2,0,0,0,0.5,"Tversky",25.895,1,1,"Triangular",9.616,1,"Triangular",36.757,1,"Triangular",10.474,3,4,1.6269,8,8,2.10063333333333
"WVWN4","113","Tri-Isosceles","winter22","asynch","Female",20,"English","Third","United States","I tried my best on each question","4","4","1","","",9.95525,"1","chrome","1920","896","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,6.53906666666667,30.1803076923077,7.785,64.308,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",15.437,0,-1,"Orthogonal",64.308,0,"Orthogonal",11.233,0,"Orthogonal",41.437,0,-5,2.68068333333333,0,-8,3.85838333333333
"WWOFR","113","Tri-Isosceles","spring18","lab-synch","Female",22,"English","Fifth","USA","NULL","NULL","NULL","NULL","NULL","NULL",11.2344333333333,"NULL","NULL","NULL","NULL","laboratory",3.8734015984016,1.09447317388494,4.44828700711054,0,0,5,5,0.5,0.384615384615385,6.07156666666667,28.0226153846154,6.482,66.37,5,3,1,0,4,1,4,0,0,-1,"Orthogonal",25.115,0,-0.5,"?",63.731,1,"Triangular",66.37,0,"Orthogonal",18.187,0,-2.5,2.68175,5,3,3.38981666666667
"WYEDM","113","Tri-Isosceles","winter22","asynch","Female",21,"French","Third","United States","I tried my best on each question","4","3","5","I found it very hard to keep focus, my attention span while being stuck in quarantine has been greatly affected. ","no",15.455,"1","chrome","1440","843","online-replication",0.63865815556992,10.3397435897436,-0.664350355526826,0,0,1,1,-10.5,0.0769230769230769,8.01841666666667,37.0080769230769,5.194,144.37,1,11,0,0,1,0,1,0,0,-1,"Orthogonal",15.525,1,1,"Triangular",144.37,0,"Orthogonal",20.97,0,"Orthogonal",30.214,1,-2.5,4.24023333333333,0,-8,3.77818333333333
"X0PRP","111","Orth-Isosceles","fall17","lab-synch","Male",20,"English","Third","United States","NULL","NULL","NULL","NULL","NULL","NULL",11.5652666666667,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.93258333333333,36.6119230769231,13.923,107.787,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",42.326,0,-1,"Orthogonal",107.787,0,"Orthogonal",18.271,0,"Orthogonal",31.415,0,-5,4.47365,0,-8,3.45893333333333
"X2J7T","11311112","Tri-Equilateral","summer22","asynch","Female",25,"English",NA,"United States","I tried my best on each question","3","3","4","","",6.04848333333333,"1","chrome","1440","821","online-replication",-0.452250935339171,10.9230769230769,-0.664350355526826,0,0,0,0,-12,0,3.7914,17.4987692307692,3.591,34.742,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",11.764,0,-0.5,"?",28.144,0,"Orthogonal",18.014,0,"?",14.294,0,-4.5,1.60525,0,-7.5,2.18615
"X2QZK","113","Tri-Isosceles","spring18","lab-synch","Female",18,"English","First","United States","NULL","NULL","NULL","NULL","NULL","NULL",15.7394833333333,"NULL","NULL","NULL","NULL","laboratory",-0.443322363910599,12,-0.0748222365869425,0,0,0,0,-12,0,9.82406666666667,45.3418461538462,8.798,131.687,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",60.021,0,-1,"Orthogonal",104.181,0,"Orthogonal",24.301,0,"Orthogonal",42.094,0,-4,3.87306666666667,0,-8,5.951
"X66XB","113","Tri-Isosceles","spring18","lab-synch","Female",21,"Spanish","Fourth","USA","NULL","NULL","NULL","NULL","NULL","NULL",13.04895,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,9.03616666666667,41.7053846153846,7.969,116.211,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",19.535,0,-1,"Orthogonal",116.211,0,"Orthogonal",20.483,0,"Orthogonal",72.319,0,-5,3.8376,0,-8,5.19856666666667
"X6HV7","11311112","Tri-Equilateral","summer22","asynch","Male",50,"English",NA,"Greatest country on Earth the You Ess of Eh.","I tried my best on each question","3","4","3","","White male is quite a millstone I tell ya that.",8.70346666666667,"2","chrome","1920","937","online-replication",9.61057692307692,1.57199148890325,5.90224358974359,0,0,9,9,7,0.692307692307692,4.81828333333333,22.2382307692308,6.437,59.969,9,2,1,0,1,1,1,0,0,0.5,"Tversky",21.078,1,1,"Triangular",49.508,0,"Orthogonal",25.034,1,"Triangular",14.687,4,4.5,2.83056666666667,5,2.5,1.98771666666667
"X96N8","113","Tri-Isosceles","winter22","asynch","Male",37,"English","Third","United States","I tried my best on each question","3","2","2","It was ok","No",5.92116666666667,"2","chrome","1440","789","online-replication",1.10472958414135,2.13449148890325,0.385544602456367,0,1,2,2,-3.5,0.153846153846154,3.15203333333333,14.5478461538462,1.879,47.683,2,3,1,0,7,1,6,1,0,-1,"Orthogonal",10.809,1,1,"Triangular",13.733,0,"Orthogonal",13.217,1,"Triangular",11.098,1,-1,1.31125,1,-2.5,1.84078333333333
"X9PTQ","111","Orth-Isosceles","spring18","lab-synch","Female",18,"English","First","United States","NULL","NULL","NULL","NULL","NULL","NULL",15.2223,"NULL","NULL","NULL","NULL","laboratory",-0.510584268672504,11.3541666666667,0.853749191984486,0,0,0,0,-10.5,0,10.6358666666667,49.0886153846154,11.604,171.227,0,10,1,0,2,1,2,0,0,-1,"Orthogonal",27.462,0,-1,"Orthogonal",171.227,0,"Orthogonal",24.297,0,"Orthogonal",70.705,0,-4.5,4.95023333333333,0,-6,5.68563333333333
"XKNWZ","113","Tri-Isosceles","spring18","lab-synch","Female",20,"Other","Third","Vietnam","NULL","NULL","NULL","NULL","NULL","NULL",9.55408333333333,"NULL","NULL","NULL","NULL","laboratory",0.397749064660829,9.11771978021978,-0.331017022193493,0,0,0,0,-10,0,6.2337,28.7709230769231,5.323,58.244,0,9,1,0,3,1,3,0,0,-1,"Orthogonal",16.907,0,-0.5,"?",58.244,0,"Orthogonal",30.572,0,"Orthogonal",43.772,0,-3,2.6081,0,-7,3.6256
"XMCRU","11111112","Orth-Equilateral","summer22","asynch","Female",63,"English",NA,"USA","I tried my best on each question","4","3","4","I'm 63 but have never seen a grid like that before - and I've handled many multi-shift schedules! Honestly, I think I understood it by the last few questions... but not sure I had a grasp on it before that.","No.",19.9326333333333,"1","chrome","1524","742","online-replication",1.49764402264402,5.33508672699849,2.90819597069597,0,0,2,2,-4.5,0.153846153846154,14.7397166666667,68.0294615384615,7.031,325.467,2,6,2,0,3,2,3,0,0,-1,"Orthogonal",43.03,0,-0.5,"?",325.467,0,"Orthogonal",20.886,1,"Triangular",25.947,0,-2.5,8.00126666666667,2,-2,6.73845
"XQZYP","111","Orth-Isosceles","fall17","lab-synch","Male",22,"English","Fifth","USA","NULL","NULL","NULL","NULL","NULL","NULL",13.5166833333333,"NULL","NULL","NULL","NULL","laboratory",6.35164835164835,3.75592006033183,4.0782967032967,0,0,6,6,1,0.461538461538462,10.2735166666667,47.4162307692308,10.068,152.741,6,4,0,0,3,0,2,1,0,-1,"Orthogonal",14.316,1,1,"Triangular",100.94,0,"Orthogonal",31.195,1,"Triangular",27.246,1,-2,5.7369,5,3,4.53661666666667
"XX1TE","111","Orth-Isosceles","spring18","lab-synch","Female",21,"English","Fourth","United states","NULL","NULL","NULL","NULL","NULL","NULL",13.698,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,10.5666833333333,48.7693076923077,10.583,153.699,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",36.237,0,-1,"Orthogonal",153.699,0,"Orthogonal",14.888,0,"Orthogonal",108.508,0,-5,4.82848333333333,0,-8,5.7382
"Y0KJD","113","Tri-Isosceles","winter22","asynch","Female",20,"English","Second","United States","I tried my best on most questions","3","3","4","Figuring out when each shift would end and have a break was a bit tedious. Otherwise, I thought the graph was a really creative way to organize shifts. ","No",14.6741833333333,"1","chrome","1439","740","online-replication",-0.577250935339171,10.7980769230769,-0.708750808015514,0,0,0,0,-12,0,7.88491666666667,36.3919230769231,11.238,121.91,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",16.072,0,-0.5,"?",56.126,0,"Orthogonal",28.15,0,"Orthogonal",38.027,0,-4.5,2.7906,0,-7.5,5.09431666666667
"Y5NMS","113","Tri-Isosceles","winter22","asynch","Female",19,"Korean","Second","USA","I tried my best on most questions","3","3","3","","",9.11136666666667,"1","chrome","1280","689","online-replication",-0.452250935339171,11.4166666666667,0.989495798319328,0,0,0,0,-11.5,0,6.16363333333333,28.4475384615385,6.106,57.55,0,12,1,0,0,1,0,0,0,-1,"Orthogonal",17.175,0,-1,"Orthogonal",57.55,0,"Orthogonal",36.795,0,"Orthogonal",44.85,0,-3.5,2.77896666666667,0,-8,3.38466666666667
"Y7FVM","11111112","Orth-Equilateral","summer22","asynch","Male",23,"English",NA,"United states of america","I tried my best on each question","4","2","1","I think I read the graph incorrectly","I do not.",21.7255666666667,"2","chrome","1280","768","online-replication",1.73876319758673,4.39699148890325,1.44116912499265,0,0,2,2,-4,0.153846153846154,13.6547666666667,63.022,9.369,141.64,2,5,1,0,5,1,3,2,0,-1,"Orthogonal",15.645,1,1,"Triangular",74.686,0,"Orthogonal",139.715,1,"Triangular",59.4,1,-1.5,2.9366,1,-2.5,10.7181666666667
"Y9Z0T","113","Tri-Isosceles","summer22","asynch","Female",34,"English","Fourth","USA","I tried my best on each question","5","3","2","Marking where shift end in another color would be significantly less confusing.","none",15.4919833333333,"2","chrome","1536","746","online-replication",0.492824822236587,8.67724358974359,-0.393517022193493,0,0,1,1,-8.5,0.0769230769230769,7.47901666666667,34.5185384615385,7.199,87.274,1,9,1,0,2,1,2,0,0,-1,"Orthogonal",26.59,1,1,"Triangular",21.607,0,"Orthogonal",23.413,0,"?",47.791,1,-1,2.05781666666667,0,-7.5,5.4212
"YD7QB","11311112","Tri-Equilateral","summer22","asynch","Male",19,"English",NA,"USA","I tried my best on each question","2","5","4","","no",7.49738333333333,"1","chrome","1440","725","online-replication",-0.0772509353391706,10.1105769230769,-0.723173884938591,0,0,0,0,-12,0,5.67015,26.1699230769231,4.752,68.418,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",13.666,0,-0.5,"?",67.01,0,"Orthogonal",14.676,0,"Orthogonal",22.08,0,-4.5,2.29345,0,-7.5,3.3767
"YFBWR","113","Tri-Isosceles","spring18","lab-synch","Female",22,"English","Fifth","USA","NULL","NULL","NULL","NULL","NULL","NULL",8.51168333333333,"NULL","NULL","NULL","NULL","laboratory",-0.966067266067266,2.92006841198018,1.12044817927171,0,0,1,1,-6,0.0769230769230769,3.71383333333333,17.1407692307692,5.534,36.194,1,4,1,0,7,1,7,0,0,-0.5,"frenzy",36.194,0,-0.5,"?",17.753,0,"Orthogonal",17.508,0,"Orthogonal",18.192,0,-1.5,1.53101666666667,1,-4.5,2.18281666666667
"YGEAY","111","Orth-Isosceles","fall17","lab-synch","Female",18,"English","First","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",15.0729,"NULL","NULL","NULL","NULL","laboratory",-0.0314176020058373,10.8333333333333,0.187082525317819,0,0,1,1,-9.5,0.0769230769230769,10.0477666666667,46.3743076923077,7.35,131.081,1,11,1,0,0,1,0,0,0,-1,"Orthogonal",28.312,0,-1,"Orthogonal",131.081,0,"Orthogonal",20.984,0,"Orthogonal",30.692,0,-3.5,6.23853333333333,1,-6,3.80923333333333
"YKJOR","111","Orth-Isosceles","spring18","lab-synch","Male",21,"Mandarin or Cantonese","Third","Canada","NULL","NULL","NULL","NULL","NULL","NULL",8.50596666666667,"NULL","NULL","NULL","NULL","laboratory",-0.452250935339171,12.5,-0.0837508080155139,0,0,0,0,-13,0,5.52156666666667,25.4841538461538,8.126,72.698,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",31.2,0,-1,"Orthogonal",30.946,0,"Orthogonal",18.344,0,"Orthogonal",72.698,0,-5,1.84866666666667,0,-8,3.6729
"YS42C","113","Tri-Isosceles","spring18","lab-synch","Female",18,"English","First","United States","NULL","NULL","NULL","NULL","NULL","NULL",9.41821666666667,"NULL","NULL","NULL","NULL","laboratory",-0.605660026248262,12.9230769230769,-0.229584141348847,0,0,0,0,-13,0,4.29436666666667,19.8201538461538,7.001,55.53,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",23.499,0,-1,"Orthogonal",55.53,0,"Orthogonal",18.41,0,"Orthogonal",21.928,0,-5,2.3428,0,-8,1.95156666666667
"YSHXL","11111112","Orth-Equilateral","summer22","asynch","Female",47,"English",NA,"USA","I tried my best on each question","5","2","3","I truly tried my best. Honest! But the graph was very difficult to follow. I could not understand it so some of my answers were guesses. Not because I didn't try hard, but because I truly did not understand.","Neurological - early onset cognitive decline",12.5915333333333,"3","chrome","1920","961","online-replication",1.28059220191573,3.56541154923508,3.50805322128852,0,0,0,0,-3.5,0,6.46118333333333,29.8208461538462,8.414,76.715,0,4,5,0,4,5,4,0,0,-1,"Orthogonal",16.037,0,0.5,"Tversky",76.715,0,"Orthogonal",17.092,0,"Tversky",18.279,0,0,3.63008333333333,0,-3.5,2.8311
"YSO0M","113","Tri-Isosceles","winter22","asynch","Female",19,"X-Other","Second","Russia","I tried my best on each question","3","3","3","","No",17.5700166666667,"1","chrome","1280","800","online-replication",-0.736179506767742,9.59047619047619,0.115653953889248,0,0,0,0,-10.5,0,11.6381666666667,53.7146153846154,9.865,249.949,0,10,1,0,2,1,2,0,0,-1,"Orthogonal",10.591,0,-1,"Orthogonal",249.949,0,"Orthogonal",20.443,0,"Orthogonal",98.773,0,-3,5.20271666666667,0,-7.5,6.43545
"YX963","11111112","Orth-Equilateral","summer22","asynch","Female",48,"English",NA,"United States","I tried my best on each question","4","4","5","I feel like the direction or directions of the graph could've been more indepth unless making it harder was the point, lol. Other than that I enjoyed doing your task. Thank you!","No, not that I'm aware of ;)",25.0511,"1","chrome","1920","1009","online-replication",1.54639625080802,6.89391025641026,-0.0936220642102995,0,0,2,2,-7,0.153846153846154,12.0582333333333,55.6533846153846,14.058,134.496,2,7,0,0,4,0,4,0,0,-1,"Orthogonal",20.78,1,1,"Triangular",43.921,0,"Orthogonal",24.823,1,"Triangular",54.916,1,-2,4.38645,1,-5,7.67178333333333
