"subject","mode","pretty_condition","question","score","SHAPE","SCALE"
"JJ8JL","asynch","Tri-Isosceles",10,9,"TRI","isosceles"
"JJ8JL","asynch","Tri-Isosceles",11,10,"TRI","isosceles"
"JJ8JL","asynch","Tri-Isosceles",12,11,"TRI","isosceles"
"JJ8JL","asynch","Tri-Isosceles",13,12,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",4,-2,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",5,-1,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",6,-2,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",7,-2.5,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",8,-1.5,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",9,-2.5,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",10,-3.5,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",11,-4,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",12,-5,"TRI","isosceles"
"293QB","asynch","Tri-Isosceles",13,-4,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",1,1,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",2,2,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",3,2.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",4,3.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",5,4.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",6,5.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",7,6.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",8,7.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",9,8.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",10,9.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",11,10.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",12,11.5,"TRI","isosceles"
"URF3W","asynch","Tri-Isosceles",13,12.5,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",4,-2,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",5,-1,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",6,0,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",7,1,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",8,2,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",9,3,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",10,4,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",11,3.5,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",12,4.5,"TRI","isosceles"
"K27WV","asynch","Tri-Isosceles",13,5.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",8,-7.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",9,-8.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",10,-9.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",11,-10.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",12,-11.5,"TRI","isosceles"
"U839U","asynch","Tri-Isosceles",13,-12.5,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",1,1,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",2,2,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",3,1.5,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",4,2,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",5,2,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",6,3,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",7,2,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",8,3,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",9,4,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",10,5,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",11,4.5,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",12,4.5,"TRI","isosceles"
"ZP1H3","asynch","Tri-Isosceles",13,4.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",4,-0.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",5,-1,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",6,-2,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",7,-2.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",8,-1.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",9,-0.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",10,0.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",11,1.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",12,2.5,"TRI","isosceles"
"EMDA3","asynch","Tri-Isosceles",13,3.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",1,0.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",2,1,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",3,1.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",4,1.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",5,2.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",6,1.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",7,1,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",8,0.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",9,-0.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",10,-1.5,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",11,-2,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",12,-2,"TRI","isosceles"
"702QC","asynch","Tri-Isosceles",13,-1,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",8,-7.5,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",9,-8.5,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",10,-9.5,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",11,-10.5,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",12,-10.5,"TRI","isosceles"
"1S6DV","asynch","Tri-Isosceles",13,-11.5,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",5,-5,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",6,-6,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",7,-7,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",8,-8,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",9,-9,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",10,-10,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",11,-11,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",12,-12,"TRI","isosceles"
"DYKSV","asynch","Tri-Isosceles",13,-13,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",4,-2,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",5,-1,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",6,-2,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",7,-2.5,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",8,-2.5,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",9,-3,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",10,-3.5,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",11,-4,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",12,-4.5,"TRI","isosceles"
"X96N8","asynch","Tri-Isosceles",13,-3.5,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",5,-5,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",6,-6,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",7,-7,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",8,-8,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",9,-9,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",10,-10,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",11,-11,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",12,-12,"TRI","isosceles"
"WVWN4","asynch","Tri-Isosceles",13,-13,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",8,-5.5,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",9,-6.5,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",10,-7.5,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",11,-7.5,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",12,-8.5,"TRI","isosceles"
"ETFTW","asynch","Tri-Isosceles",13,-7.5,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",8,-7,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",9,-8,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",10,-9,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",11,-10,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",12,-11,"TRI","isosceles"
"LCA8C","asynch","Tri-Isosceles",13,-11.5,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",5,-5,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",6,-6,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",7,-7,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",8,-7.5,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",9,-8.5,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",10,-9.5,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",11,-10.5,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",12,-11.5,"TRI","isosceles"
"QAUVK","asynch","Tri-Isosceles",13,-12.5,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",1,0.5,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",2,1,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",3,2,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",4,3,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",5,4,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",6,5,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",7,6,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",8,7,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",9,8,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",10,9,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",11,10,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",12,11,"TRI","isosceles"
"WVFVS","asynch","Tri-Isosceles",13,12,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",5,-5,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",6,-6,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",8,-7.5,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",9,-8.5,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",10,-9.5,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",11,-10.5,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",12,-11.5,"TRI","isosceles"
"U2F64","asynch","Tri-Isosceles",13,-12.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",8,-6.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",9,-7.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",10,-8.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",11,-9.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",12,-10.5,"TRI","isosceles"
"59MBJ","asynch","Tri-Isosceles",13,-11.5,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",4,-2,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",5,-3,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",6,-4,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",7,-5,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",8,-6,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",9,-7,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",10,-8,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",11,-9,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",12,-9,"TRI","isosceles"
"Q77EC","asynch","Tri-Isosceles",13,-9,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",8,-6,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",9,-7,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",10,-8,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",11,-9,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",12,-10,"TRI","isosceles"
"JJTSL","asynch","Tri-Isosceles",13,-11,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",5,-5,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",6,-6,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",7,-7,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",8,-6.5,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",9,-7.5,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",10,-8.5,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",11,-9.5,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",12,-10.5,"TRI","isosceles"
"CKA0U","asynch","Tri-Isosceles",13,-11.5,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",7,-6,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",8,-5,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",9,-6,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",10,-7,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",11,-8,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",12,-9,"TRI","isosceles"
"RT8OF","asynch","Tri-Isosceles",13,-10,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",1,1,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",2,2,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",3,3,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",4,4,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",5,5,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",6,6,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",7,7,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",8,8,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",9,9,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",10,10,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",11,11,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",12,12,"TRI","isosceles"
"1AHKL","asynch","Tri-Isosceles",13,13,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",3,-2.5,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",4,-3,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",5,-2,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",6,-3,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",7,-4,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",8,-4.5,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",9,-5.5,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",10,-6.5,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",11,-7,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",12,-8,"TRI","isosceles"
"MTCEB","asynch","Tri-Isosceles",13,-8.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",4,-3.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",5,-2.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",6,-3.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",7,-4.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",8,-5.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",9,-6.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",10,-7.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",11,-8.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",12,-9.5,"TRI","isosceles"
"WYEDM","asynch","Tri-Isosceles",13,-10.5,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",5,-5,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",7,-6,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",8,-6.5,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",9,-7.5,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",10,-8.5,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",11,-9.5,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",12,-10.5,"TRI","isosceles"
"2Q16G","asynch","Tri-Isosceles",13,-11.5,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",1,1,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",2,2,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",3,3,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",4,4,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",5,3.5,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",6,4.5,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",7,5,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",8,6,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",9,7,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",10,8,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",11,9,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",12,10,"TRI","isosceles"
"0BTAJ","asynch","Tri-Isosceles",13,9.5,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",3,-3,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",4,-4,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",5,-5,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",6,-6,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",7,-7,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",8,-8,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",9,-9,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",10,-10,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",11,-11,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",12,-12,"TRI","isosceles"
"ZUG5U","asynch","Tri-Isosceles",13,-13,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",1,-1,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",2,-2,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",4,-2,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",5,-3,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",6,-4,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",7,-4.5,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",8,-5.5,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",9,-6.5,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",10,-7.5,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",11,-8.5,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",12,-9.5,"TRI","isosceles"
"YSO0M","asynch","Tri-Isosceles",13,-10.5,"TRI","isosceles"
"2WLTY","asynch","Tri-Isosceles",1,0.5,"TRI","isosceles"
"2WLTY","asynch","Tri-Isosceles",2,1.5,"TRI","isosceles"
"2WLTY","asynch","Tri-Isosceles",3,1,"TRI","isosceles"
"2WLTY","asynch","Tri-Isosceles",4,1.5,"TRI","isosceles"
"2WLTY","asynch","Tri-Isosceles",5,2.5,"TRI","isosceles"
"2WLTY","asynch","Tri-Isosceles",6,1.5,"TRI","isosceles"
