"block","answer","correct","scaffold","question","scenario","graph","condition","session","experiment","subject","time_elapsed","trial_index","rt","rt_sec","q_order","score","order","pretty_condition","q","study"
"triangular_testing","G",1,"none","meets","axis","triangular","2","india","experiment","J7RKX",1045589,32,35631,36,12,"1","LM-First","text:how","12","SGC2"
"triangular_testing","BCEFJ",0,"none","overlap+overlap","axis","triangular","2","india","experiment","J7RKX",1086363,33,39507,40,13,"0","LM-First","text:how","13","SGC2"
"triangular_testing","FM",0,"none","during","axis","triangular","2","india","experiment","J7RKX",1099747,34,12126,12,14,"0","LM-First","text:how","14","SGC2"
"triangular_testing","6",1,"none","starts","axis","triangular","2","india","experiment","J7RKX",1113710,35,12708,13,15,"1","LM-First","text:how","15","SGC2"
"drawingTest","C1",1,"none","duration","jones","none","2","india","experiment","J7RKX",1633255,38,37865,38,NA,"1","LM-First","text:how",NA,"SGC2"
"drawingTest","Chris3-4pm",1,"none","overlap","jones","none","2","india","experiment","J7RKX",1674034,39,39525,40,NA,"1","LM-First","text:how",NA,"SGC2"
"linear_scaffolded","HO",1,"show-interactive","start","axis","linear","4","india","experiment","XEW4X",149554,5,22025,22,1,"1","LM-First","img:ixv","1","SGC2"
"linear_scaffolded","4",1,"show-interactive","end","axis","linear","4","india","experiment","XEW4X",158943,6,8131,8,2,"1","LM-First","img:ixv","2","SGC2"
"linear_scaffolded","AEGHIL",0,"show-interactive","duration","axis","linear","4","india","experiment","XEW4X",203571,7,43362,43,3,"0","LM-First","img:ixv","3","SGC2"
"linear_scaffolded","8",1,"show-interactive","midpoint","axis","linear","4","india","experiment","XEW4X",238538,8,33712,34,4,"1","LM-First","img:ixv","4","SGC2"
"linear_scaffolded","7",1,"show-interactive","start+overlap","axis","linear","4","india","experiment","XEW4X",270408,9,30614,31,5,"1","LM-First","img:ixv","5","SGC2"
"linear_testing","A",1,"none","during+overlap","axis","linear","4","india","experiment","XEW4X",313864,10,42203,42,6,"1","LM-First","img:ixv","6","SGC2"
"linear_testing","4",0,"none","starts","axis","linear","4","india","experiment","XEW4X",339315,11,24186,24,7,"0","LM-First","img:ixv","7","SGC2"
"linear_testing","G",1,"none","starts+finishes","axis","linear","4","india","experiment","XEW4X",359443,12,18881,19,8,"1","LM-First","img:ixv","8","SGC2"
"linear_testing","GO",1,"none","finishes","axis","linear","4","india","experiment","XEW4X",371324,13,10614,11,9,"1","LM-First","img:ixv","9","SGC2"
"linear_testing","G",1,"none","meets","axis","linear","4","india","experiment","XEW4X",400889,14,28305,28,10,"1","LM-First","img:ixv","10","SGC2"
"linear_testing","FMO",1,"none","during","axis","linear","4","india","experiment","XEW4X",440413,15,38275,38,11,"1","LM-First","img:ixv","11","SGC2"
"linear_testing","ABCEJ",1,"none","overlap+overlap","axis","linear","4","india","experiment","XEW4X",471565,16,29886,30,12,"1","LM-First","img:ixv","12","SGC2"
"linear_testing","DMNO",1,"none","contain+duration","axis","linear","4","india","experiment","XEW4X",512739,17,39919,40,13,"1","LM-First","img:ixv","13","SGC2"
"linear_testing","FMO",0,"none","before+overlap","axis","linear","4","india","experiment","XEW4X",555058,18,41063,41,14,"0","LM-First","img:ixv","14","SGC2"
"linear_testing","9",1,"none","start+duration","axis","linear","4","india","experiment","XEW4X",579327,19,22970,23,15,"1","LM-First","img:ixv","15","SGC2"
"triangular_scaffolded","CDL",1,"show-interactive","start","longmire","triangular","4","india","experiment","XEW4X",640003,21,42564,43,1,"1","LM-First","img:ixv","1","SGC2"
"triangular_scaffolded","HJKLMNO",1,"show-interactive","end","longmire","triangular","4","india","experiment","XEW4X",673835,22,32455,32,2,"1","LM-First","img:ixv","2","SGC2"
"triangular_scaffolded","GO",1,"show-interactive","duration","longmire","triangular","4","india","experiment","XEW4X",684622,23,9529,10,3,"1","LM-First","img:ixv","3","SGC2"
"triangular_scaffolded","1",1,"show-interactive","midpoint","longmire","triangular","4","india","experiment","XEW4X",707082,24,21203,21,4,"1","LM-First","img:ixv","4","SGC2"
"triangular_scaffolded","CI",0,"show-interactive","start+overlap","longmire","triangular","4","india","experiment","XEW4X",734723,25,26382,26,5,"0","LM-First","img:ixv","5","SGC2"
"triangular_testing","ABCDFGI",0,"none","during","longmire","triangular","4","india","experiment","XEW4X",773155,26,37160,37,6,"0","LM-First","img:ixv","6","SGC2"
"triangular_testing","AJMN",0,"none","overlap+overlap","longmire","triangular","4","india","experiment","XEW4X",832993,27,58581,59,7,"0","LM-First","img:ixv","7","SGC2"
"triangular_testing","O",1,"none","meets","longmire","triangular","4","india","experiment","XEW4X",865345,28,30926,31,8,"1","LM-First","img:ixv","8","SGC2"
"triangular_testing","GO",1,"none","contain+duration","longmire","triangular","4","india","experiment","XEW4X",888038,29,21443,21,9,"1","LM-First","img:ixv","9","SGC2"
"triangular_testing","C",1,"none","starts+finishes","longmire","triangular","4","india","experiment","XEW4X",899829,30,10534,11,10,"1","LM-First","img:ixv","10","SGC2"
"triangular_testing","45",1,"none","finishes","longmire","triangular","4","india","experiment","XEW4X",924495,31,23416,23,11,"1","LM-First","img:ixv","11","SGC2"
"triangular_testing","ABCDFI",1,"none","before+overlap","longmire","triangular","4","india","experiment","XEW4X",967878,32,42131,42,12,"1","LM-First","img:ixv","12","SGC2"
"triangular_testing","ABDF",1,"none","start+duration","longmire","triangular","4","india","experiment","XEW4X",997349,33,28218,28,13,"1","LM-First","img:ixv","13","SGC2"
"triangular_testing","68",1,"none","starts","longmire","triangular","4","india","experiment","XEW4X",1018085,34,19477,19,14,"1","LM-First","img:ixv","14","SGC2"
"triangular_testing","KL",1,"none","during+overlap","longmire","triangular","4","india","experiment","XEW4X",1061623,35,42290,42,15,"1","LM-First","img:ixv","15","SGC2"
"drawingTest","C1",1,"none","duration","jones","none","4","india","experiment","XEW4X",1802687,38,90338,90,NA,"1","LM-First","img:ixv",NA,"SGC2"
"drawingTest","Chris3-4pm",1,"none","overlap","jones","none","4","india","experiment","XEW4X",1871841,39,67817,68,NA,"1","LM-First","img:ixv",NA,"SGC2"
"triangular_scaffolded","CDL",1,"show-interactive","start","longmire","triangular","4","india","reverse","JXWJP",183193,5,45765,46,1,"1","TM-First","img:ixv","1","SGC2"
"triangular_scaffolded","HJKLMNO",1,"show-interactive","end","longmire","triangular","4","india","reverse","JXWJP",213486,6,29043,29,2,"1","TM-First","img:ixv","2","SGC2"
"triangular_scaffolded","GO",1,"show-interactive","duration","longmire","triangular","4","india","reverse","JXWJP",223413,7,8666,9,3,"1","TM-First","img:ixv","3","SGC2"
"triangular_scaffolded","1",1,"show-interactive","midpoint","longmire","triangular","4","india","reverse","JXWJP",239172,8,14488,14,4,"1","TM-First","img:ixv","4","SGC2"
"triangular_scaffolded","A",1,"show-interactive","start+overlap","longmire","triangular","4","india","reverse","JXWJP",268456,9,28030,28,5,"1","TM-First","img:ixv","5","SGC2"
"triangular_testing","L",0,"none","during+overlap","longmire","triangular","4","india","reverse","JXWJP",326989,10,57277,57,6,"0","TM-First","img:ixv","6","SGC2"
"triangular_testing","O",1,"none","meets","longmire","triangular","4","india","reverse","JXWJP",355082,11,26836,27,7,"1","TM-First","img:ixv","7","SGC2"
"triangular_testing","BF",0,"none","contain+duration","longmire","triangular","4","india","reverse","JXWJP",406263,12,49919,50,8,"0","TM-First","img:ixv","8","SGC2"
"triangular_testing","C",1,"none","starts+finishes","longmire","triangular","4","india","reverse","JXWJP",432902,13,25387,25,9,"1","TM-First","img:ixv","9","SGC2"
"triangular_testing","BCDFG",1,"none","during","longmire","triangular","4","india","reverse","JXWJP",484469,14,50311,50,10,"1","TM-First","img:ixv","10","SGC2"
"triangular_testing","ABDF",1,"none","start+duration","longmire","triangular","4","india","reverse","JXWJP",518752,15,32973,33,11,"1","TM-First","img:ixv","11","SGC2"
"triangular_testing","45",1,"none","finishes","longmire","triangular","4","india","reverse","JXWJP",553966,16,33952,34,12,"1","TM-First","img:ixv","12","SGC2"
"triangular_testing","ABCDFI",1,"none","before+overlap","longmire","triangular","4","india","reverse","JXWJP",611933,17,56709,57,13,"1","TM-First","img:ixv","13","SGC2"
"triangular_testing","AMN",1,"none","overlap+overlap","longmire","triangular","4","india","reverse","JXWJP",690995,18,77807,78,14,"1","TM-First","img:ixv","14","SGC2"
"triangular_testing","68",1,"none","starts","longmire","triangular","4","india","reverse","JXWJP",718189,19,25828,26,15,"1","TM-First","img:ixv","15","SGC2"
"linear_scaffolded","HO",1,"show-interactive","start","axis","linear","4","india","reverse","JXWJP",763274,21,18169,18,1,"1","TM-First","img:ixv","1","SGC2"
